O*NET-SOC Code,Title,working_with_computers_raw_0_100,working_with_computers_norm,e_mail_raw_0_100,e_mail_norm,using_hands_raw_0_100,using_hands_norm,kneeling_raw_0_100,kneeling_norm,originality_raw_0_100,originality_norm,thinking_creatively_raw_0_100,thinking_creatively_norm,digit,physical,iprisk,soc_major_group,domain
47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles",20.25,0.19543147208121825,20.0,0.6666666666664693,20.0,0.33333333333372805,19.998,0.25000000000022204,40.75,0.41666666666666674,57.49999999999999,0.5337078651685393,0.4310490693738438,0.29166666666697505,0.475187265917603,47,T
47-2043.00,Floor Sanders and Finishers,25.249999999999993,0.24619289340101513,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,25.0,0.20666666666666672,61.25000000000001,0.5758426966292136,0.45642978003374224,0.416666666666864,0.3912546816479402,47,T
47-2044.00,Tile and Stone Setters,8.000000000000002,0.07106598984771574,20.0,0.6666666666664693,20.0,0.33333333333372805,20.002000000000002,0.750000000000222,43.75,0.45666666666666667,64.75,0.6151685393258427,0.36886632825709254,0.541666666666975,0.5359176029962547,47,T
47-2051.00,Cement Masons and Concrete Finishers,25.249999999999993,0.24619289340101513,20.002000000000002,1.0,20.0,0.33333333333372805,20.0,0.5,28.000000000000004,0.24666666666666676,51.24999999999999,0.46348314606741564,0.6230964467005076,0.416666666666864,0.3550749063670412,47,T
47-2053.00,Terrazzo Workers and Finishers,14.750000000000002,0.1395939086294416,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,25.0,0.20666666666666672,50.74999999999999,0.45786516853932574,0.40313028764795544,0.416666666666864,0.33226591760299623,47,T
47-2061.00,Construction Laborers,31.25,0.30710659898477155,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,25.0,0.20666666666666672,63.5,0.601123595505618,0.48688663282562045,0.416666666666864,0.4038951310861424,47,T
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",29.000000000000004,0.28426395939086296,20.002000000000002,1.0,20.0,0.33333333333372805,20.0,0.5,21.999999999999996,0.16666666666666666,54.75,0.5028089887640449,0.6421319796954315,0.416666666666864,0.33473782771535576,47,T
47-2072.00,Pile Driver Operators,27.749999999999996,0.27157360406091363,20.002000000000002,1.0,20.0,0.33333333333372805,20.0,0.5,21.999999999999996,0.16666666666666666,60.0,0.5617977528089888,0.6357868020304568,0.416666666666864,0.3642322097378277,47,T
47-2073.00,Operating Engineers and Other Construction Equipment Operators,36.25000000000001,0.35786802030456855,20.0,0.6666666666664693,20.0,0.33333333333372805,19.997999999999998,0.24999999999977796,28.000000000000004,0.24666666666666676,52.25,0.4747191011235955,0.512267343485519,0.291666666666753,0.3606928838951311,47,T
47-2081.00,Drywall and Ceiling Tile Installers,9.250000000000004,0.083756345177665,20.000000000000004,0.6666666666670614,20.0,0.33333333333372805,20.0,0.5,31.25,0.29000000000000004,41.75,0.35674157303370785,0.3752115059223632,0.416666666666864,0.3233707865168539,47,T
47-2082.00,Tapers,1.7500000000000016,0.007614213197969549,20.0,0.6666666666664693,20.0,0.33333333333372805,19.997999999999998,0.24999999999977796,25.0,0.20666666666666672,37.0,0.30337078651685395,0.3371404399322194,0.291666666666753,0.25501872659176034,47,T
47-2111.00,Electricians,34.0,0.33502538071065985,20.002,0.9999999999994079,20.0,0.33333333333372805,20.0,0.5,47.0,0.5,68.5,0.6573033707865169,0.6675126903550339,0.416666666666864,0.5786516853932584,47,T
47-2121.00,Glaziers,25.249999999999993,0.24619289340101513,20.0,0.6666666666664693,20.002000000000002,0.6666666666674561,20.0,0.5,31.25,0.29000000000000004,61.75000000000001,0.5814606741573034,0.45642978003374224,0.583333333333728,0.4357303370786517,47,T
47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",14.500000000000002,0.13705583756345174,20.0,0.6666666666664693,20.0,0.33333333333372805,20.002,0.749999999999778,34.5,0.33333333333333337,47.25,0.41853932584269665,0.40186125211496054,0.541666666666753,0.37593632958801504,47,T
47-2132.00,"Insulation Workers, Mechanical",21.250000000000004,0.20558375634517767,20.002000000000002,1.0,20.0,0.33333333333372805,20.0,0.5,31.25,0.29000000000000004,57.99999999999999,0.5393258426966291,0.6027918781725888,0.416666666666864,0.41466292134831456,47,T
47-2141.00,"Painters, Construction and Maintenance",15.500000000000004,0.1472081218274112,20.0,0.6666666666664693,20.0,0.33333333333372805,20.002000000000002,0.750000000000222,25.0,0.20666666666666672,63.5,0.601123595505618,0.40693739424694025,0.541666666666975,0.4038951310861424,47,T
47-2142.00,Paperhangers,22.749999999999996,0.2208121827411167,20.002000000000002,1.0,20.0,0.33333333333372805,20.0,0.5,25.0,0.20666666666666672,41.25,0.351123595505618,0.6104060913705583,0.416666666666864,0.2788951310861424,47,T
47-2151.00,Pipelayers,27.500000000000004,0.26903553299492383,20.0,0.6666666666664693,20.0,0.33333333333372805,19.997999999999998,0.24999999999977796,25.0,0.20666666666666672,41.75,0.35674157303370785,0.4678510998306966,0.291666666666753,0.2817041198501873,47,T
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",35.0,0.3451776649746192,20.0,0.6666666666664693,20.0,0.33333333333372805,19.997999999999998,0.24999999999977796,37.5,0.3733333333333334,58.5,0.5449438202247191,0.5059221658205443,0.291666666666753,0.45913857677902625,47,T
47-2152.04,Solar Thermal Installers and Technicians,41.5,0.4111675126903553,20.002000000000002,1.0,20.0,0.33333333333372805,20.002,0.749999999999778,47.0,0.5,74.25,0.7219101123595506,0.7055837563451777,0.541666666666753,0.6109550561797753,47,T
47-2161.00,Plasterers and Stucco Masons,30.75,0.30203045685279184,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,43.75,0.45666666666666667,57.75,0.5365168539325843,0.4843485617596306,0.416666666666864,0.4965917602996255,47,T
47-2171.00,Reinforcing Iron and Rebar Workers,19.75,0.19035532994923854,19.997999999999998,0.3333333333329386,20.0,0.33333333333372805,20.0,0.5,28.000000000000004,0.24666666666666676,45.25,0.3960674157303371,0.26184433164108856,0.416666666666864,0.3213670411985019,47,T
47-2181.00,Roofers,29.000000000000004,0.28426395939086296,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,31.25,0.29000000000000004,57.75,0.5365168539325843,0.4754653130286661,0.416666666666864,0.41325842696629217,47,T
47-2211.00,Sheet Metal Workers,37.5,0.3705583756345177,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,37.5,0.3733333333333334,57.49999999999999,0.5337078651685393,0.5186125211504935,0.416666666666864,0.45352059925093635,47,T
47-2221.00,Structural Iron and Steel Workers,9.749999999999998,0.08883248730964462,20.002000000000002,1.0,20.0,0.33333333333372805,20.002,0.749999999999778,43.75,0.45666666666666667,49.0,0.43820224719101125,0.5444162436548223,0.541666666666753,0.447434456928839,47,T
47-2231.00,Solar Photovoltaic Installers,42.50000000000001,0.4213197969543147,20.0,0.6666666666664693,19.998,5.921189464667277e-13,20.0,0.5,34.5,0.33333333333333337,49.25000000000001,0.44101123595505626,0.543993231810392,0.25000000000029604,0.38717228464419484,47,T
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",10.749999999999998,0.09898477157360401,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,25.0,0.20666666666666672,54.0,0.4943820224719101,0.38282571912003666,0.416666666666864,0.3505243445692884,47,T
47-3012.00,Helpers--Carpenters,21.500000000000004,0.20812182741116753,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,37.5,0.3733333333333334,63.74999999999999,0.6039325842696628,0.43739424703881846,0.416666666666864,0.4886329588014981,47,T
47-3013.00,Helpers--Electricians,43.50000000000001,0.43147208121827413,20.0,0.6666666666664693,20.0,0.33333333333372805,19.998,0.25000000000022204,31.25,0.29000000000000004,70.25,0.6769662921348315,0.5490693739423718,0.29166666666697505,0.48348314606741577,47,T
47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",1.0000000000000009,0.0,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,28.249999999999996,0.25,31.25,0.23876404494382023,0.33333333333323467,0.416666666666864,0.2443820224719101,47,T
47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",27.749999999999996,0.27157360406091363,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,28.000000000000004,0.24666666666666676,74.75,0.7275280898876404,0.46912013536369146,0.416666666666864,0.4870973782771536,47,T
47-3016.00,Helpers--Roofers,42.75,0.4238578680203045,19.997999999999998,0.3333333333329386,20.0,0.33333333333372805,19.997999999999998,0.24999999999977796,31.25,0.29000000000000004,67.75,0.648876404494382,0.37859560067662157,0.291666666666753,0.469438202247191,47,T
47-4011.00,Construction and Building Inspectors,76.0,0.7614213197969542,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,43.75,0.45666666666666667,48.0,0.42696629213483145,0.7140439932317117,0.416666666666864,0.4418164794007491,47,T
47-4011.01,Energy Auditors,80.25,0.8045685279187816,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,50.0,0.54,52.75,0.4803370786516854,0.7356175972926255,0.416666666666864,0.5101685393258427,47,T
47-4021.00,Elevator and Escalator Installers and Repairers,58.5,0.5837563451776648,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,43.75,0.45666666666666667,37.74999999999999,0.3117977528089887,0.6252115059220671,0.416666666666864,0.3842322097378277,47,T
47-4031.00,Fence Erectors,26.0,0.25380710659898476,20.0,0.6666666666664693,20.002,0.666666666666864,20.0,0.5,21.999999999999996,0.16666666666666666,37.0,0.30337078651685395,0.46023688663272705,0.5833333333334321,0.23501872659176032,47,T
47-4041.00,Hazardous Materials Removal Workers,40.0,0.3959390862944162,20.002000000000002,1.0,20.0,0.33333333333372805,19.998,0.25000000000022204,43.75,0.45666666666666667,50.74999999999999,0.45786516853932574,0.6979695431472082,0.29166666666697505,0.4572659176029962,47,T
47-4051.00,Highway Maintenance Workers,50.24999999999999,0.49999999999999983,19.997999999999998,0.3333333333329386,20.0,0.33333333333372805,20.002000000000002,0.750000000000222,28.000000000000004,0.24666666666666676,60.25,0.5646067415730337,0.41666666666646923,0.541666666666975,0.4056367041198502,47,T
47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,27.0,0.2639593908629441,19.999999999999996,0.6666666666658772,19.998,5.921189464667277e-13,20.0,0.5,31.25,0.29000000000000004,64.5,0.6123595505617978,0.4653130287644106,0.25000000000029604,0.4511797752808989,47,T
47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,14.750000000000002,0.1395939086294416,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,31.25,0.29000000000000004,48.0,0.42696629213483145,0.40313028764795544,0.416666666666864,0.3584831460674157,47,T
47-4091.00,Segmental Pavers,9.000000000000002,0.08121827411167512,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,40.5,0.4133333333333334,57.25,0.5308988764044944,0.37394247038907225,0.416666666666864,0.47211610486891387,47,T
47-4099.03,Weatherization Installers and Technicians,55.75,0.5558375634517766,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,34.5,0.33333333333333337,56.75,0.5252808988764045,0.611252115059123,0.416666666666864,0.42930711610486894,47,T
47-5011.00,"Derrick Operators, Oil and Gas",35.5,0.3502538071065989,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,31.25,0.29000000000000004,36.0,0.29213483146067415,0.5084602368865341,0.416666666666864,0.2910674157303371,47,T
47-5012.00,"Rotary Drill Operators, Oil and Gas",15.999999999999998,0.1522842639593908,19.998,0.3333333333335307,20.0,0.33333333333372805,20.0,0.5,37.5,0.3733333333333334,55.75,0.5140449438202247,0.24280879864646077,0.416666666666864,0.44368913857677905,47,T
47-5013.00,"Service Unit Operators, Oil and Gas",30.500000000000004,0.29949238578680204,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,40.5,0.4133333333333334,55.50000000000001,0.5112359550561798,0.4830795262266357,0.416666666666864,0.46228464419475657,47,T
47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining",23.0,0.22335025380710657,19.998,0.3333333333335307,20.0,0.33333333333372805,20.000000000000004,0.5000000000004441,25.0,0.20666666666666672,59.75,0.5589887640449438,0.27834179357031863,0.41666666666708607,0.3828277153558053,47,T
47-5023.00,"Earth Drillers, Except Oil and Gas",19.75,0.19035532994923854,20.0,0.6666666666664693,20.0,0.33333333333372805,19.998,0.25000000000022204,34.5,0.33333333333333337,57.99999999999999,0.5393258426966291,0.42851099830785394,0.29166666666697505,0.43632958801498123,47,T
47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters",35.5,0.3502538071065989,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,47.0,0.5,62.5,0.5898876404494382,0.5084602368865341,0.416666666666864,0.5449438202247191,47,T
47-5041.00,Continuous Mining Machine Operators,21.250000000000004,0.20558375634517767,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,28.000000000000004,0.24666666666666676,48.0,0.42696629213483145,0.4361252115058235,0.416666666666864,0.3368164794007491,47,T
47-5043.00,"Roof Bolters, Mining",10.499999999999998,0.09644670050761417,20.0,0.6666666666664693,20.0,0.33333333333372805,20.002000000000002,0.750000000000222,28.000000000000004,0.24666666666666676,34.25,0.27247191011235955,0.38155668358704176,0.541666666666975,0.25956928838951315,47,T
47-5044.00,"Loading and Moving Machine Operators, Underground Mining",13.25,0.12436548223350252,20.0,0.6666666666664693,20.0,0.33333333333372805,19.997999999999998,0.24999999999977796,25.0,0.20666666666666672,37.0,0.30337078651685395,0.39551607444998593,0.291666666666753,0.25501872659176034,47,T
47-5051.00,"Rock Splitters, Quarry",15.999999999999998,0.1522842639593908,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,25.0,0.20666666666666672,37.5,0.3089887640449438,0.40947546531293005,0.416666666666864,0.2578277153558053,47,T
47-5071.00,"Roustabouts, Oil and Gas",24.25,0.2360406091370558,20.0,0.6666666666664693,19.998,5.921189464667277e-13,20.0,0.5,25.0,0.20666666666666672,61.75000000000001,0.5814606741573034,0.4513536379017626,0.25000000000029604,0.3940636704119851,47,T
47-5081.00,Helpers--Extraction Workers,30.25,0.29695431472081213,20.002,0.9999999999994079,20.002,0.666666666666864,19.997999999999998,0.24999999999977796,34.5,0.33333333333333337,60.75000000000001,0.5702247191011237,0.64847715736011,0.458333333333321,0.45177902621722854,47,T
49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",70.5,0.7055837563451776,20.002000000000002,1.0,19.997999999999998,0.0,19.996,0.0,43.75,0.45666666666666667,67.75,0.648876404494382,0.8527918781725887,0.0,0.5527715355805243,49,T
49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",77.75000000000001,0.7791878172588833,19.997999999999998,0.3333333333329386,20.0,0.33333333333372805,20.0,0.5,43.75,0.45666666666666667,54.75,0.5028089887640449,0.5562605752959109,0.416666666666864,0.4797378277153558,49,T
49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",75.25,0.7538071065989846,20.0,0.6666666666664693,19.999999999999996,0.333333333333136,20.0,0.5,34.5,0.33333333333333337,70.25,0.6769662921348315,0.710236886632727,0.416666666666568,0.5051498127340824,49,T
49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",86.00000000000001,0.8629441624365483,20.0,0.6666666666664693,20.002,0.666666666666864,20.0,0.5,43.75,0.45666666666666667,59.75,0.5589887640449438,0.7648054145515089,0.5833333333334321,0.5078277153558053,49,T
49-2091.00,Avionics Technicians,78.75000000000001,0.7893401015228426,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,47.0,0.5,55.25,0.5084269662921348,0.728003384094656,0.416666666666864,0.5042134831460674,49,T
49-2092.00,"Electric Motor, Power Tool, and Related Repairers",48.0,0.4771573604060913,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,43.75,0.45666666666666667,61.25000000000001,0.5758426966292136,0.5719120135362803,0.416666666666864,0.5162546816479401,49,T
49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",68.5,0.6852791878172588,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,34.5,0.33333333333333337,62.74999999999999,0.5926966292134831,0.6759729272418641,0.416666666666864,0.46301498127340823,49,T
49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",79.0,0.7918781725888324,19.997999999999998,0.3333333333329386,20.0,0.33333333333372805,20.0,0.5,50.0,0.54,61.75000000000001,0.5814606741573034,0.5626057529608854,0.416666666666864,0.5607303370786517,49,T
49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",73.25,0.7335025380710659,19.998,0.3333333333335307,20.0,0.33333333333372805,20.0,0.5,43.75,0.45666666666666667,55.25,0.5084269662921348,0.5334179357022983,0.416666666666864,0.48254681647940073,49,T
49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",74.0,0.7411167512690354,20.0,0.6666666666664693,20.0,0.33333333333372805,20.002000000000002,0.750000000000222,47.0,0.5,69.75,0.6713483146067416,0.7038917089677523,0.541666666666975,0.5856741573033708,49,T
49-2097.00,Audiovisual Equipment Installers and Repairers,79.75000000000001,0.799492385786802,20.002,0.9999999999994079,20.0,0.33333333333372805,20.0,0.5,43.75,0.45666666666666667,66.5,0.6348314606741573,0.899746192893105,0.416666666666864,0.545749063670412,49,T
49-2098.00,Security and Fire Alarm Systems Installers,75.25,0.7538071065989846,20.002000000000002,1.0,20.0,0.33333333333372805,20.002000000000002,0.750000000000222,40.5,0.4133333333333334,56.49999999999999,0.5224719101123595,0.8769035532994923,0.541666666666975,0.46790262172284647,49,T
49-3011.00,Aircraft Mechanics and Service Technicians,61.0,0.6091370558375634,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,47.0,0.5,61.25000000000001,0.5758426966292136,0.6379018612520164,0.416666666666864,0.5379213483146068,49,T
49-3021.00,Automotive Body and Related Repairers,45.75,0.45431472081218266,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,47.0,0.5,68.0,0.651685393258427,0.560490693739326,0.416666666666864,0.5758426966292135,49,T
49-3022.00,Automotive Glass Installers and Repairers,26.249999999999996,0.25634517766497456,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,25.0,0.20666666666666672,50.74999999999999,0.45786516853932574,0.46150592216572195,0.416666666666864,0.33226591760299623,49,T
49-3023.00,Automotive Service Technicians and Mechanics,66.25,0.6624365482233502,20.002000000000002,1.0,20.0,0.33333333333372805,20.0,0.5,40.5,0.4133333333333334,51.74999999999999,0.46910112359550554,0.8312182741116751,0.416666666666864,0.44121722846441946,49,T
49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,65.0,0.649746192893401,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,40.5,0.4133333333333334,53.75,0.49157303370786515,0.6582064297799352,0.416666666666864,0.45245318352059927,49,T
49-3041.00,Farm Equipment Mechanics and Service Technicians,70.25,0.7030456852791878,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,28.000000000000004,0.24666666666666676,56.99999999999999,0.5280898876404494,0.6848561759728286,0.416666666666864,0.3873782771535581,49,T
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",61.0,0.6091370558375634,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,43.75,0.45666666666666667,68.0,0.651685393258427,0.6379018612520164,0.416666666666864,0.5541760299625469,49,T
49-3043.00,Rail Car Repairers,28.749999999999996,0.281725888324873,20.0,0.6666666666664693,20.0,0.33333333333372805,19.997999999999998,0.24999999999977796,43.75,0.45666666666666667,55.00000000000001,0.50561797752809,0.47419627749567117,0.291666666666753,0.48114232209737834,49,T
49-3051.00,Motorboat Mechanics and Service Technicians,49.25000000000001,0.48984771573604063,20.002000000000002,1.0,20.0,0.33333333333372805,20.0,0.5,34.5,0.33333333333333337,45.49999999999999,0.39887640449438194,0.7449238578680203,0.416666666666864,0.36610486891385763,49,T
49-3052.00,Motorcycle Mechanics,69.25,0.6928934010152283,19.997999999999998,0.3333333333329386,20.0,0.33333333333372805,20.0,0.5,50.0,0.54,67.0,0.6404494382022472,0.5131133671740835,0.416666666666864,0.5902247191011236,49,T
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,67.75,0.6776649746192892,19.997999999999998,0.3333333333329386,20.0,0.33333333333372805,20.0,0.5,40.5,0.4133333333333334,48.25000000000001,0.4297752808988765,0.5054991539761139,0.416666666666864,0.421554307116105,49,T
49-3091.00,Bicycle Repairers,47.25,0.46954314720812174,19.998,0.3333333333335307,20.0,0.33333333333372805,20.002000000000002,0.750000000000222,43.75,0.45666666666666667,45.75,0.40168539325842695,0.4014382402708262,0.541666666666975,0.4291760299625468,49,T
49-3092.00,Recreational Vehicle Service Technicians,41.75,0.41370558375634514,20.002000000000002,1.0,19.997999999999998,0.0,20.0,0.5,40.5,0.4133333333333334,51.5,0.46629213483146065,0.7068527918781726,0.25,0.439812734082397,49,T
49-3093.00,Tire Repairers and Changers,39.24999999999999,0.3883248730964466,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,28.000000000000004,0.24666666666666676,51.74999999999999,0.46910112359550554,0.527495769881458,0.416666666666864,0.35788389513108615,49,T
49-9011.00,Mechanical Door Repairers,28.000000000000004,0.27411167512690354,20.0,0.6666666666664693,19.998,5.921189464667277e-13,19.999999999999996,0.4999999999995559,40.5,0.4133333333333334,57.75,0.5365168539325843,0.4703891708966864,0.250000000000074,0.4749250936329589,49,T
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",63.0,0.6294416243654821,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,47.0,0.5,53.25,0.4859550561797753,0.6480541455159757,0.416666666666864,0.49297752808988765,49,T
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",43.00000000000001,0.4263959390862944,20.0,0.6666666666664693,19.997999999999998,0.0,20.002,0.749999999999778,43.75,0.45666666666666667,60.75000000000001,0.5702247191011237,0.5465313028763819,0.374999999999889,0.5134456928838952,49,T
49-9031.00,Home Appliance Repairers,48.25000000000001,0.4796954314720812,20.002000000000002,1.0,20.0,0.33333333333372805,19.997999999999998,0.24999999999977796,47.0,0.5,44.25,0.3848314606741573,0.7398477157360406,0.291666666666753,0.44241573033707865,49,T
49-9041.00,Industrial Machinery Mechanics,60.5,0.6040609137055837,20.0,0.6666666666664693,20.0,0.33333333333372805,20.002,0.749999999999778,40.5,0.4133333333333334,62.74999999999999,0.5926966292134831,0.6353637901860265,0.541666666666753,0.5030149812734083,49,T
49-9043.00,"Maintenance Workers, Machinery",50.74999999999999,0.5050761421319796,20.0,0.6666666666664693,20.0,0.33333333333372805,19.997999999999998,0.24999999999977796,31.25,0.29000000000000004,57.75,0.5365168539325843,0.5858714043992245,0.291666666666753,0.41325842696629217,49,T
49-9044.00,Millwrights,43.99999999999999,0.4365482233502537,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,40.5,0.4133333333333334,60.25,0.5646067415730337,0.5516074450083615,0.416666666666864,0.48897003745318357,49,T
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",17.75,0.17005076142131978,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,31.25,0.29000000000000004,43.75,0.3792134831460674,0.4183587140438946,0.416666666666864,0.3346067415730337,49,T
49-9051.00,Electrical Power-Line Installers and Repairers,26.249999999999996,0.25634517766497456,20.002,0.9999999999994079,19.997999999999998,0.0,20.002000000000002,0.750000000000222,37.5,0.3733333333333334,45.49999999999999,0.39887640449438194,0.6281725888321912,0.375000000000111,0.38610486891385765,49,T
49-9052.00,Telecommunications Line Installers and Repairers,72.0,0.7208121827411167,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,37.5,0.3733333333333334,60.25,0.5646067415730337,0.693739424703793,0.416666666666864,0.46897003745318355,49,T
49-9061.00,Camera and Photographic Equipment Repairers,64.25,0.6421319796954313,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,43.75,0.45666666666666667,60.75000000000001,0.5702247191011237,0.6543993231809504,0.416666666666864,0.5134456928838952,49,T
49-9062.00,Medical Equipment Repairers,69.5,0.6954314720812181,20.0,0.6666666666664693,20.0,0.33333333333372805,19.999999999999996,0.4999999999995559,37.5,0.3733333333333334,44.49999999999999,0.3876404494382022,0.6810490693738438,0.416666666666642,0.3804868913857678,49,T
49-9063.00,Musical Instrument Repairers and Tuners,43.25,0.4289340101522842,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,40.5,0.4133333333333334,68.25,0.6544943820224719,0.5478003384093768,0.416666666666864,0.5339138576779027,49,T
49-9064.00,Watch and Clock Repairers,27.500000000000004,0.26903553299492383,19.998,0.3333333333335307,20.0,0.33333333333372805,20.002000000000002,0.750000000000222,40.5,0.4133333333333334,54.50000000000001,0.5000000000000001,0.30118443316422727,0.541666666666975,0.4566666666666668,49,T
49-9071.00,"Maintenance and Repair Workers, General",60.75000000000001,0.6065989847715736,20.002000000000002,1.0,20.0,0.33333333333372805,20.0,0.5,34.5,0.33333333333333337,73.25,0.7106741573033708,0.8032994923857868,0.416666666666864,0.5220037453183521,49,T
49-9081.00,Wind Turbine Service Technicians,72.25,0.7233502538071065,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,43.75,0.45666666666666667,51.74999999999999,0.46910112359550554,0.6950084602367879,0.416666666666864,0.4628838951310861,49,T
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",46.5,0.4619289340101522,20.0,0.6666666666664693,19.998,5.921189464667277e-13,19.999999999999996,0.4999999999995559,25.0,0.20666666666666672,32.99999999999999,0.25842696629213474,0.5642978003383108,0.250000000000074,0.23254681647940073,49,T
49-9092.00,Commercial Divers,33.25,0.3274111675126903,20.002,0.9999999999994079,20.002000000000002,0.6666666666674561,20.0,0.5,50.0,0.54,56.00000000000001,0.5168539325842697,0.663705583756049,0.583333333333728,0.5284269662921348,49,T
49-9094.00,Locksmiths and Safe Repairers,64.5,0.6446700507614213,20.0,0.6666666666664693,20.0,0.33333333333372805,20.002000000000002,0.750000000000222,31.25,0.29000000000000004,73.0,0.7078651685393258,0.6556683587139454,0.541666666666975,0.4989325842696629,49,T
49-9095.00,Manufactured Building and Mobile Home Installers,29.000000000000004,0.28426395939086296,20.0,0.6666666666664693,20.002000000000002,0.6666666666674561,20.0,0.5,53.25,0.5833333333333334,64.25,0.6095505617977528,0.4754653130286661,0.583333333333728,0.5964419475655431,49,T
49-9096.00,Riggers,33.75,0.33248730964467,19.998,0.3333333333335307,20.0,0.33333333333372805,20.0,0.5,34.5,0.33333333333333337,46.0,0.4044943820224719,0.3329103214891004,0.416666666666864,0.36891385767790263,49,T
49-9097.00,Signal and Track Switch Repairers,42.25,0.4187817258883248,20.0,0.6666666666664693,20.0,0.33333333333372805,20.002000000000002,0.750000000000222,25.0,0.20666666666666672,31.000000000000007,0.23595505617977536,0.5427241962773971,0.541666666666975,0.22131086142322104,49,T
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",27.500000000000004,0.26903553299492383,20.0,0.6666666666664693,19.997999999999998,0.0,19.999999999999996,0.4999999999995559,25.0,0.20666666666666672,49.25000000000001,0.44101123595505626,0.4678510998306966,0.24999999999977796,0.3238389513108615,49,T
49-9099.01,Geothermal Technicians,63.5,0.6345177664974618,20.0,0.6666666666664693,20.0,0.33333333333372805,19.999999999999996,0.4999999999995559,43.75,0.45666666666666667,55.75,0.5140449438202247,0.6505922165819655,0.416666666666642,0.4853558052434457,49,T
